,locationId,location,parameter,value,unit,country,city,latitude,longitude,utc,local
36,6386,"Warszawa, ul. Wokalna",no2,6.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 11:00:00+00:00,2023-07-03 13:00:00+02:00
37,6386,"Warszawa, ul. Wokalna",no2,5.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 12:00:00+00:00,2023-07-03 14:00:00+02:00
38,6386,"Warszawa, ul. Wokalna",no2,5.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 13:00:00+00:00,2023-07-03 15:00:00+02:00
39,6386,"Warszawa, ul. Wokalna",no2,7.5,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 14:00:00+00:00,2023-07-03 16:00:00+02:00
40,6386,"Warszawa, ul. Wokalna",no2,8.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 15:00:00+00:00,2023-07-03 17:00:00+02:00
41,6386,"Warszawa, ul. Wokalna",no2,7.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 16:00:00+00:00,2023-07-03 18:00:00+02:00
42,6386,"Warszawa, ul. Wokalna",no2,11.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 18:00:00+00:00,2023-07-03 20:00:00+02:00
43,6386,"Warszawa, ul. Wokalna",no2,12.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 19:00:00+00:00,2023-07-03 21:00:00+02:00
44,6386,"Warszawa, ul. Wokalna",no2,23.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 20:00:00+00:00,2023-07-03 22:00:00+02:00
45,6386,"Warszawa, ul. Wokalna",no2,46.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 21:00:00+00:00,2023-07-03 23:00:00+02:00
46,6386,"Warszawa, ul. Wokalna",no2,37.0,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-03 22:00:00+00:00,2023-07-04 00:00:00+02:00
47,6386,"Warszawa, ul. Wokalna",no2,6.0,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 09:00:00+00:00,2023-07-04 11:00:00+02:00
48,6386,"Warszawa, ul. Wokalna",no2,5.5,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 10:00:00+00:00,2023-07-04 12:00:00+02:00
49,6386,"Warszawa, ul. Wokalna",no2,6.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 11:00:00+00:00,2023-07-04 13:00:00+02:00
50,6386,"Warszawa, ul. Wokalna",no2,5.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 12:00:00+00:00,2023-07-04 14:00:00+02:00
51,6386,"Warszawa, ul. Wokalna",no2,5.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 13:00:00+00:00,2023-07-04 15:00:00+02:00
52,6386,"Warszawa, ul. Wokalna",no2,6.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 14:00:00+00:00,2023-07-04 16:00:00+02:00
53,6386,"Warszawa, ul. Wokalna",no2,7.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 16:00:00+00:00,2023-07-04 18:00:00+02:00
54,6386,"Warszawa, ul. Wokalna",no2,11.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 17:00:00+00:00,2023-07-04 19:00:00+02:00
55,6386,"Warszawa, ul. Wokalna",no2,14.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 18:00:00+00:00,2023-07-04 20:00:00+02:00
56,6386,"Warszawa, ul. Wokalna",no2,17.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 19:00:00+00:00,2023-07-04 21:00:00+02:00
57,6386,"Warszawa, ul. Wokalna",no2,27.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 20:00:00+00:00,2023-07-04 22:00:00+02:00
58,6386,"Warszawa, ul. Wokalna",no2,56.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 21:00:00+00:00,2023-07-04 23:00:00+02:00
59,6386,"Warszawa, ul. Wokalna",no2,89.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 22:00:00+00:00,2023-07-05 00:00:00+02:00
60,6386,"Warszawa, ul. Wokalna",no2,86.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-04 23:00:00+00:00,2023-07-05 01:00:00+02:00
61,6386,"Warszawa, ul. Wokalna",no2,17.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-05 23:00:00+00:00,2023-07-06 01:00:00+02:00
62,6386,"Warszawa, ul. Wokalna",no2,17.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 00:00:00+00:00,2023-07-06 02:00:00+02:00
63,6386,"Warszawa, ul. Wokalna",no2,9.5,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 01:00:00+00:00,2023-07-06 03:00:00+02:00
64,6386,"Warszawa, ul. Wokalna",no2,12.4,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 07:00:00+00:00,2023-07-06 09:00:00+02:00
65,6386,"Warszawa, ul. Wokalna",no2,7.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 08:00:00+00:00,2023-07-06 10:00:00+02:00
66,6386,"Warszawa, ul. Wokalna",no2,5.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 09:00:00+00:00,2023-07-06 11:00:00+02:00
67,6386,"Warszawa, ul. Wokalna",no2,4.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 10:00:00+00:00,2023-07-06 12:00:00+02:00
68,6386,"Warszawa, ul. Wokalna",no2,6.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 13:00:00+00:00,2023-07-06 15:00:00+02:00
69,6386,"Warszawa, ul. Wokalna",no2,7.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 14:00:00+00:00,2023-07-06 16:00:00+02:00
70,6386,"Warszawa, ul. Wokalna",no2,5.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 15:00:00+00:00,2023-07-06 17:00:00+02:00
71,6386,"Warszawa, ul. Wokalna",no2,8.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 16:00:00+00:00,2023-07-06 18:00:00+02:00
72,6386,"Warszawa, ul. Wokalna",no2,7.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 17:00:00+00:00,2023-07-06 19:00:00+02:00
73,6386,"Warszawa, ul. Wokalna",no2,34.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 20:00:00+00:00,2023-07-06 22:00:00+02:00
74,6386,"Warszawa, ul. Wokalna",no2,55.4,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 21:00:00+00:00,2023-07-06 23:00:00+02:00
75,6386,"Warszawa, ul. Wokalna",no2,68.0,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 22:00:00+00:00,2023-07-07 00:00:00+02:00
76,6386,"Warszawa, ul. Wokalna",no2,73.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-06 23:00:00+00:00,2023-07-07 01:00:00+02:00
77,6386,"Warszawa, ul. Wokalna",no2,72.5,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-07 00:00:00+00:00,2023-07-07 02:00:00+02:00
78,6386,"Warszawa, ul. Wokalna",no2,64.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-07 01:00:00+00:00,2023-07-07 03:00:00+02:00
79,6386,"Warszawa, ul. Wokalna",no2,60.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-07 02:00:00+00:00,2023-07-07 04:00:00+02:00
80,6386,"Warszawa, ul. Wokalna",no2,30.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-07 20:00:00+00:00,2023-07-07 22:00:00+02:00
81,6386,"Warszawa, ul. Wokalna",no2,43.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-07 21:00:00+00:00,2023-07-07 23:00:00+02:00
82,6386,"Warszawa, ul. Wokalna",no2,65.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-07 22:00:00+00:00,2023-07-08 00:00:00+02:00
83,6386,"Warszawa, ul. Wokalna",no2,71.5,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-07 23:00:00+00:00,2023-07-08 01:00:00+02:00
84,6386,"Warszawa, ul. Wokalna",no2,69.0,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 00:00:00+00:00,2023-07-08 02:00:00+02:00
85,6386,"Warszawa, ul. Wokalna",no2,64.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 01:00:00+00:00,2023-07-08 03:00:00+02:00
86,6386,"Warszawa, ul. Wokalna",no2,62.5,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 02:00:00+00:00,2023-07-08 04:00:00+02:00
87,6386,"Warszawa, ul. Wokalna",no2,57.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 03:00:00+00:00,2023-07-08 05:00:00+02:00
88,6386,"Warszawa, ul. Wokalna",no2,47.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 04:00:00+00:00,2023-07-08 06:00:00+02:00
89,6386,"Warszawa, ul. Wokalna",no2,41.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 05:00:00+00:00,2023-07-08 07:00:00+02:00
90,6386,"Warszawa, ul. Wokalna",no2,14.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 06:00:00+00:00,2023-07-08 08:00:00+02:00
91,6386,"Warszawa, ul. Wokalna",no2,16.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 07:00:00+00:00,2023-07-08 09:00:00+02:00
92,6386,"Warszawa, ul. Wokalna",no2,13.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 08:00:00+00:00,2023-07-08 10:00:00+02:00
93,6386,"Warszawa, ul. Wokalna",no2,5.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 09:00:00+00:00,2023-07-08 11:00:00+02:00
94,6386,"Warszawa, ul. Wokalna",no2,3.5,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 10:00:00+00:00,2023-07-08 12:00:00+02:00
95,6386,"Warszawa, ul. Wokalna",no2,3.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 11:00:00+00:00,2023-07-08 13:00:00+02:00
96,6386,"Warszawa, ul. Wokalna",no2,3.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 12:00:00+00:00,2023-07-08 14:00:00+02:00
97,6386,"Warszawa, ul. Wokalna",no2,4.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 13:00:00+00:00,2023-07-08 15:00:00+02:00
98,6386,"Warszawa, ul. Wokalna",no2,4.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 14:00:00+00:00,2023-07-08 16:00:00+02:00
99,6386,"Warszawa, ul. Wokalna",no2,4.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 15:00:00+00:00,2023-07-08 17:00:00+02:00
100,6386,"Warszawa, ul. Wokalna",no2,4.4,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 16:00:00+00:00,2023-07-08 18:00:00+02:00
101,6386,"Warszawa, ul. Wokalna",no2,4.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 17:00:00+00:00,2023-07-08 19:00:00+02:00
102,6386,"Warszawa, ul. Wokalna",no2,8.5,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 18:00:00+00:00,2023-07-08 20:00:00+02:00
103,6386,"Warszawa, ul. Wokalna",no2,17.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 19:00:00+00:00,2023-07-08 21:00:00+02:00
104,6386,"Warszawa, ul. Wokalna",no2,42.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 20:00:00+00:00,2023-07-08 22:00:00+02:00
105,6386,"Warszawa, ul. Wokalna",no2,70.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 21:00:00+00:00,2023-07-08 23:00:00+02:00
106,6386,"Warszawa, ul. Wokalna",no2,68.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 22:00:00+00:00,2023-07-09 00:00:00+02:00
107,6386,"Warszawa, ul. Wokalna",no2,19.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-08 23:00:00+00:00,2023-07-09 01:00:00+02:00
108,6386,"Warszawa, ul. Wokalna",no2,21.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 00:00:00+00:00,2023-07-09 02:00:00+02:00
109,6386,"Warszawa, ul. Wokalna",no2,23.4,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 01:00:00+00:00,2023-07-09 03:00:00+02:00
110,6386,"Warszawa, ul. Wokalna",no2,11.4,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 02:00:00+00:00,2023-07-09 04:00:00+02:00
111,6386,"Warszawa, ul. Wokalna",no2,8.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 03:00:00+00:00,2023-07-09 05:00:00+02:00
112,6386,"Warszawa, ul. Wokalna",no2,9.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 04:00:00+00:00,2023-07-09 06:00:00+02:00
113,6386,"Warszawa, ul. Wokalna",no2,6.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 05:00:00+00:00,2023-07-09 07:00:00+02:00
114,6386,"Warszawa, ul. Wokalna",no2,3.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 06:00:00+00:00,2023-07-09 08:00:00+02:00
115,6386,"Warszawa, ul. Wokalna",no2,3.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 07:00:00+00:00,2023-07-09 09:00:00+02:00
116,6386,"Warszawa, ul. Wokalna",no2,3.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 08:00:00+00:00,2023-07-09 10:00:00+02:00
117,6386,"Warszawa, ul. Wokalna",no2,3.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 10:00:00+00:00,2023-07-09 12:00:00+02:00
118,6386,"Warszawa, ul. Wokalna",no2,3.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 11:00:00+00:00,2023-07-09 13:00:00+02:00
119,6386,"Warszawa, ul. Wokalna",no2,3.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 12:00:00+00:00,2023-07-09 14:00:00+02:00
120,6386,"Warszawa, ul. Wokalna",no2,3.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 13:00:00+00:00,2023-07-09 15:00:00+02:00
121,6386,"Warszawa, ul. Wokalna",no2,3.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 14:00:00+00:00,2023-07-09 16:00:00+02:00
122,6386,"Warszawa, ul. Wokalna",no2,3.0,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 15:00:00+00:00,2023-07-09 17:00:00+02:00
123,6386,"Warszawa, ul. Wokalna",no2,3.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 16:00:00+00:00,2023-07-09 18:00:00+02:00
124,6386,"Warszawa, ul. Wokalna",no2,3.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 17:00:00+00:00,2023-07-09 19:00:00+02:00
125,6386,"Warszawa, ul. Wokalna",no2,7.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 18:00:00+00:00,2023-07-09 20:00:00+02:00
126,6386,"Warszawa, ul. Wokalna",no2,16.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 19:00:00+00:00,2023-07-09 21:00:00+02:00
127,6386,"Warszawa, ul. Wokalna",no2,25.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 20:00:00+00:00,2023-07-09 22:00:00+02:00
128,6386,"Warszawa, ul. Wokalna",no2,35.4,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 21:00:00+00:00,2023-07-09 23:00:00+02:00
129,6386,"Warszawa, ul. Wokalna",no2,45.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 22:00:00+00:00,2023-07-10 00:00:00+02:00
130,6386,"Warszawa, ul. Wokalna",no2,53.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-09 23:00:00+00:00,2023-07-10 01:00:00+02:00
131,6386,"Warszawa, ul. Wokalna",no2,39.0,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 00:00:00+00:00,2023-07-10 02:00:00+02:00
132,6386,"Warszawa, ul. Wokalna",no2,36.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 01:00:00+00:00,2023-07-10 03:00:00+02:00
